file	import_type	module	resolved
app/ui/models/deck.js	require	app/ui/collections/cards	app/ui/collections/cards.js
app/ui/models/deck.js	require	firebase	firebase
app/ui/models/deck.js	require	i18next	i18next
app/ui/models/message.js	require	app/common/logger	app/common/logger.coffee
app/ui/models/modifier.js	require	app/common/logger	app/common/logger.coffee
app/ui/models/notification.js	require	app/data/resources	app/data/resources.js
app/ui/models/presence.js	require	app/common/config	app/common/config.js
app/ui/models/presence.js	require	app/common/logger	app/common/logger.coffee
app/ui/models/presence.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/models/presence.js	require	moment	moment
app/ui/models/profile.coffee	require	app/common/logger	app/common/logger.coffee
app/ui/models/profile.coffee	require	app/common/eventbus	app/common/eventbus.js
app/ui/models/profile.coffee	require	app/common/event_types	app/common/event_types.js
app/ui/models/profile.coffee	require	app/view/Scene	app/view/Scene.js
app/ui/models/profile.coffee	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/models/profile.coffee	require	app/common/config	app/common/config.js
app/ui/models/profile.coffee	require	app/audio/audio_engine	app/audio/audio_engine.js
app/ui/models/profile.coffee	require	app/ui/managers/notifications_manager	app/ui/managers/notifications_manager.js
app/ui/models/profile.coffee	require	app/common/analytics	app/common/analytics.coffee
app/ui/models/profile.coffee	require	app/common/storage	app/common/storage.js
app/ui/models/profile.coffee	require	moment	moment
app/ui/models/profile.coffee	require	app/sdk/cosmetics/cosmeticsLookup	app/sdk/cosmetics/cosmeticsLookup.coffee
app/ui/models/zodiac_symbol.js	require	app/common/config	app/common/config.js
app/ui/views/animations.js	require	app/common/config	app/common/config.js
app/ui/views/animations.js	require	web-animations-js	web-animations-js
app/ui/views/animations.js	require	relative/path/to/animations	relative/path/to/animations
app/ui/views/composite/booster_packs.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/views/composite/booster_packs.js	require	app/common/event_types	app/common/event_types.js
app/ui/views/composite/booster_packs.js	require	app/common/logger	app/common/logger.coffee
app/ui/views/composite/booster_packs.js	require	app/common/config	app/common/config.js
app/ui/views/composite/booster_packs.js	require	app/sdk	app/sdk
app/ui/views/composite/booster_packs.js	require	app/ui/managers/inventory_manager	app/ui/managers/inventory_manager.js
app/ui/views/composite/booster_packs.js	require	app/ui/templates/composite/booster_packs.hbs	app/ui/templates/composite/booster_packs.hbs
app/ui/views/composite/booster_packs.js	require	app/ui/views/item/booster_pack_preview	app/ui/views/item/booster_pack_preview.js
app/ui/views/composite/booster_packs.js	require	i18next	i18next
app/ui/views/composite/card.js	require	app/sdk	app/sdk
app/ui/views/composite/card.js	require	bluebird	bluebird
app/ui/views/composite/card.js	require	app/common/config	app/common/config.js
app/ui/views/composite/card.js	require	app/data/resources	app/data/resources.js
app/ui/views/composite/card.js	require	app/data/packages	app/data/packages
app/ui/views/composite/card.js	require	app/common/utils/utils_javascript	app/common/utils/utils_javascript.js
app/ui/views/composite/card.js	require	app/common/utils/utils_ui	app/common/utils/utils_ui.js
app/ui/views/composite/card.js	require	app/audio/audio_engine	app/audio/audio_engine.js
app/ui/views/composite/card.js	require	app/ui/templates/composite/card.hbs	app/ui/templates/composite/card.hbs
app/ui/views/composite/card.js	require	app/ui/managers/package_manager	app/ui/managers/package_manager.js
app/ui/views/composite/card.js	require	app/ui/managers/game_data_manager	app/ui/managers/game_data_manager.js
app/ui/views/composite/card.js	require	app/ui/managers/inventory_manager	app/ui/managers/inventory_manager.js
app/ui/views/composite/card.js	require	app/ui/managers/profile_manager	app/ui/managers/profile_manager.js
app/ui/views/composite/card.js	require	app/ui/views/animations	app/ui/views/animations.js
app/ui/views/composite/challenge_category_select.js	require	app/common/config	app/common/config.js
app/ui/views/composite/challenge_category_select.js	require	app/data/resources	app/data/resources.js
app/ui/views/composite/challenge_category_select.js	require	app/audio/audio_engine	app/audio/audio_engine.js
app/ui/views/composite/challenge_category_select.js	require	app/sdk	app/sdk
app/ui/views/composite/challenge_category_select.js	require	app/view/Scene	app/view/Scene.js
app/ui/views/composite/challenge_category_select.js	require	app/common/analytics	app/common/analytics.coffee
app/ui/views/composite/challenge_category_select.js	require	app/ui/views/animations	app/ui/views/animations.js
app/ui/views/composite/challenge_category_select.js	require	app/ui/managers/progression_manager	app/ui/managers/progression_manager.js
app/ui/views/composite/challenge_category_select.js	require	app/ui/templates/composite/challenge_category_select.hbs	app/ui/templates/composite/challenge_category_select.hbs
app/ui/views/composite/challenge_category_select.js	require	app/common/utils/utils_env	app/common/utils/utils_env.js
app/ui/views/composite/challenge_category_select.js	require	app/view/layers/pregame/PlayLayer	app/view/layers/pregame/PlayLayer.js
app/ui/views/composite/challenge_category_select.js	require	./challenge_select	app/ui/views/composite/challenge_select.js
app/ui/views/composite/challenge_category_select.js	require	./sliding_panel_select	app/ui/views/composite/sliding_panel_select.js
app/ui/views/composite/challenge_select.js	require	app/data/resources	app/data/resources.js
app/ui/views/composite/challenge_select.js	require	app/common/config	app/common/config.js
app/ui/views/composite/challenge_select.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/views/composite/challenge_select.js	require	app/common/event_types	app/common/event_types.js
app/ui/views/composite/challenge_select.js	require	app/common/generate_push_id	app/common/generate_push_id.js
app/ui/views/composite/challenge_select.js	require	app/audio/audio_engine	app/audio/audio_engine.js
app/ui/views/composite/challenge_select.js	require	app/sdk	app/sdk
app/ui/views/composite/challenge_select.js	require	app/view/Scene	app/view/Scene.js
app/ui/views/composite/challenge_select.js	require	app/common/analytics	app/common/analytics.coffee
app/ui/views/composite/challenge_select.js	require	app/ui/views/animations	app/ui/views/animations.js
app/ui/views/composite/challenge_select.js	require	app/ui/managers/progression_manager	app/ui/managers/progression_manager.js
app/ui/views/composite/challenge_select.js	require	app/ui/views/item/challenge_preview	app/ui/views/item/challenge_preview.js
app/ui/views/composite/challenge_select.js	require	app/ui/templates/composite/challenge_select.hbs	app/ui/templates/composite/challenge_select.hbs
app/ui/views/composite/challenge_select.js	require	app/ui/extensions/duelyst_firebase	app/ui/extensions/duelyst_firebase.js
app/ui/views/composite/conversation.js	require	semver	semver
app/ui/views/composite/conversation.js	require	app/common/logger	app/common/logger.coffee
app/ui/views/composite/conversation.js	require	app/common/config	app/common/config.js
app/ui/views/composite/conversation.js	require	app/ui/views/item/message	app/ui/views/item/message.js
app/ui/views/composite/conversation.js	require	app/ui/templates/composite/conversation.hbs	app/ui/templates/composite/conversation.hbs
app/ui/views/composite/conversation.js	require	app/ui/managers/chat_manager	app/ui/managers/chat_manager.js
app/ui/views/composite/conversation.js	require	app/ui/managers/navigation_manager	app/ui/managers/navigation_manager.js
app/ui/views/composite/conversation.js	require	app/ui/managers/games_manager	app/ui/managers/games_manager.js
app/ui/views/composite/conversation.js	require	app/ui/views/item/error_dialog	app/ui/views/item/error_dialog.js
app/ui/views/composite/deck_select.js	require	app/common/logger	app/common/logger.coffee
app/ui/views/composite/deck_select.js	require	app/data/resources	app/data/resources.js
app/ui/views/composite/deck_select.js	require	app/common/config	app/common/config.js
app/ui/views/composite/deck_select.js	require	app/common/utils/utils_javascript	app/common/utils/utils_javascript.js
app/ui/views/composite/deck_select.js	require	app/common/generate_push_id	app/common/generate_push_id.js
app/ui/views/composite/deck_select.js	require	app/audio/audio_engine	app/audio/audio_engine.js
app/ui/views/composite/deck_select.js	require	app/sdk	app/sdk
app/ui/views/composite/deck_select.js	require	app/view/Scene	app/view/Scene.js
app/ui/views/composite/deck_select.js	require	app/common/analytics	app/common/analytics.coffee
app/ui/views/composite/deck_select.js	require	app/ui/views/animations	app/ui/views/animations.js
app/ui/views/composite/deck_select.js	require	app/ui/managers/games_manager	app/ui/managers/games_manager.js
app/ui/views/composite/deck_select.js	require	app/ui/managers/game_data_manager	app/ui/managers/game_data_manager.js
app/ui/views/composite/deck_select.js	require	app/ui/managers/inventory_manager	app/ui/managers/inventory_manager.js
app/ui/views/composite/deck_select.js	require	app/ui/managers/new_player_manager	app/ui/managers/new_player_manager.js
app/ui/views/composite/deck_select.js	require	app/ui/managers/progression_manager	app/ui/managers/progression_manager.js
app/ui/views/composite/deck_select.js	require	app/ui/managers/profile_manager	app/ui/managers/profile_manager.js
app/ui/views/composite/deck_select.js	require	app/ui/collections/decks	app/ui/collections/decks.js
app/ui/views/composite/deck_select.js	require	app/ui/models/deck	app/ui/models/deck.js
app/ui/views/composite/deck_select.js	require	app/ui/views/item/deck_sliding_panel	app/ui/views/item/deck_sliding_panel.js
app/ui/views/composite/deck_select.js	require	app/ui/templates/composite/deck_select.hbs	app/ui/templates/composite/deck_select.hbs
app/ui/views/composite/deck_select.js	require	app/ui/templates/item/deck_select_empty.hbs	app/ui/templates/item/deck_select_empty.hbs
app/ui/views/composite/deck_select.js	require	app/ui/templates/item/deck_select_empty_standard.hbs	app/ui/templates/item/deck_select_empty_standard.hbs
app/ui/views/composite/deck_select.js	require	app/ui/templates/item/rift_deck_select_empty.hbs	app/ui/templates/item/rift_deck_select_empty.hbs
app/ui/views/composite/deck_select.js	require	app/ui/templates/item/arena_deck_select_empty.hbs	app/ui/templates/item/arena_deck_select_empty.hbs
app/ui/views/composite/deck_select.js	require	app/ui/managers/navigation_manager	app/ui/managers/navigation_manager.js
app/ui/views/composite/deck_select.js	require	app/ui/views/item/activity_dialog	app/ui/views/item/activity_dialog.js
app/ui/views/composite/deck_select.js	require	backbone-virtual-collection	backbone-virtual-collection
app/ui/views/composite/deck_select.js	require	app/view/layers/pregame/PlayLayer	app/view/layers/pregame/PlayLayer.js
app/ui/views/composite/deck_select.js	require	app/ui/views/item/change_battle_map_dialog	app/ui/views/item/change_battle_map_dialog.js
app/ui/views/composite/deck_select.js	require	app/ui/extensions/duelyst_backbone	app/ui/extensions/duelyst_backbone.js
app/ui/views/composite/deck_select.js	require	app/ui/views2/rift/rift_run_deck	app/ui/views2/rift/rift_run_deck.js
app/ui/views/composite/deck_select.js	require	i18next	i18next
app/ui/views/composite/deck_select.js	require	app/ui/views2/arena/arena_run_deck	app/ui/views2/arena/arena_run_deck.js
app/ui/views/composite/deck_select.js	require	app/common/chroma	app/common/chroma.js
app/ui/views/composite/deck_select.js	require	./sliding_panel_select	app/ui/views/composite/sliding_panel_select.js
app/ui/views/composite/deck_select_boss_battle.js	require	app/common/eventbus	app/common/eventbus.js
app/ui/views/composite/deck_select_boss_battle.js	require	app/common/event_types	app/common/event_types.js
app/ui/views/composite/deck_select_boss_battle.js	require	app/common/config	app/common/config.js
app/ui/views/composite/deck_select_boss_battle.js	require	app/sdk	app/sdk
app/ui/views/composite/deck_select_boss_battle.js	require	app/data/resources	app/data/resources.js
app/ui/views/composite/deck_select_boss_battle.js	require	app/ui/templates/composite/deck_select_boss_battle.hbs	app/ui/templates/composite/deck_select_boss_battle.hbs
app/ui/views/composite/deck_select_boss_battle.js	require	underscore	underscore
app/ui/views/composite/deck_select_boss_battle.js	require	moment	moment
app/ui/views/composite/deck_select_boss_battle.js	require	./deck_select_single_player	app/ui/views/composite/deck_select_single_player.js
app/ui/views/composite/deck_select_friendly.js	require	underscore	underscore
