class_name	field	type
Player	isCurrentPlayer	boolean
Player	isRanked	boolean
Player	rank	null
Player	isWinner	boolean
Player	lastMaximumMana	null
Player	lastRemainingMana	null
Player	maximumMana	null
Player	playerId	null
Player	remainingMana	null
Player	signatureCardIndices	null
Player	startingMana	null
Player	totalDamageDealt	number
Player	totalDamageDealtToGeneral	number
Player	totalMinionsKilled	number
Player	totalSpellsCast	number
Player	totalSpellsPlayedFromHand	number
Player	totalMinionsPlayedFromHand	number
Player	totalMinionsSpawned	number
Player	username	null
PlayerModiferCanSummonAnywhere	type	string
PlayerModiferCanSummonAnywhere	type	string
PlayerModiferCanSummonAnywhere	isAura	boolean
PlayerModiferCanSummonAnywhere	auraIncludeAlly	boolean
PlayerModiferCanSummonAnywhere	auraIncludeBoard	boolean
PlayerModiferCanSummonAnywhere	auraIncludeEnemy	boolean
PlayerModiferCanSummonAnywhere	auraIncludeGeneral	boolean
PlayerModiferCanSummonAnywhere	auraIncludeHand	boolean
PlayerModiferCanSummonAnywhere	auraIncludeSelf	boolean
PlayerModiferCanSummonAnywhere	modifiersContextObjects	array
PlayerModifier	type	string
PlayerModifier	type	string
PlayerModifier	isRemovable	boolean
PlayerModifier	isCloneable	boolean
PlayerModifier	isHiddenToUI	boolean
PlayerModifierAncestralPact	type	string
PlayerModifierAncestralPact	type	string
PlayerModifierAncestralPact	createContextObject	unknown
PlayerModifierBattlePetManager	type	string
PlayerModifierBattlePetManager	type	string
PlayerModifierBattlePetManager	maxStacks	number
PlayerModifierCannotReplace	type	string
PlayerModifierCannotReplace	type	string
PlayerModifierCardDrawModifier	type	string
PlayerModifierCardDrawModifier	type	string
PlayerModifierCardDrawModifier	createContextObject	unknown
PlayerModifierChangeSignatureCard	type	string
PlayerModifierChangeSignatureCard	type	string
PlayerModifierChangeSignatureCard	createContextObject	unknown
PlayerModifierDamageNextUnitPlayedFromHand	type	string
PlayerModifierDamageNextUnitPlayedFromHand	type	string
PlayerModifierDamageNextUnitPlayedFromHand	createContextObject	unknown
PlayerModifierEmblem	type	string
PlayerModifierEmblem	type	string
PlayerModifierEmblem	isHiddenToUI	boolean
PlayerModifierEmblem	fxResource	array
PlayerModifierEmblemEndTurnWatch	type	string
PlayerModifierEmblemEndTurnWatch	type	string
PlayerModifierEmblemEndTurnWatch	activeInHand	boolean
PlayerModifierEmblemEndTurnWatch	activeInDeck	boolean
PlayerModifierEmblemEndTurnWatch	activeInSignatureCards	boolean
PlayerModifierEmblemEndTurnWatch	activeOnBoard	boolean
PlayerModifierEmblemEndTurnWatch	fxResource	array
PlayerModifierEmblemEndTurnWatch	activeOnMyTurn	boolean
PlayerModifierEmblemEndTurnWatch	activeOnEnemyTurn	boolean
PlayerModifierEmblemEndTurnWatch	createContextObject	unknown
PlayerModifierEmblemEndTurnWatchLyonarSmallMinionQuest	type	string
PlayerModifierEmblemEndTurnWatchLyonarSmallMinionQuest	type	string
PlayerModifierEmblemEndTurnWatchLyonarSmallMinionQuest	maxStacks	number
PlayerModifierEmblemEndTurnWatchLyonarSmallMinionQuest	createContextObject	unknown
PlayerModifierEmblemGainMinionOrLoseControlWatch	type	string
PlayerModifierEmblemGainMinionOrLoseControlWatch	type	string
PlayerModifierEmblemSituationalVetQuestCelerity	type	string
PlayerModifierEmblemSituationalVetQuestCelerity	type	string
PlayerModifierEmblemSituationalVetQuestCelerity	activeInHand	boolean
PlayerModifierEmblemSituationalVetQuestCelerity	activeInDeck	boolean
PlayerModifierEmblemSituationalVetQuestCelerity	activeInSignatureCards	boolean
PlayerModifierEmblemSituationalVetQuestCelerity	activeOnBoard	boolean
PlayerModifierEmblemSituationalVetQuestCelerity	maxStacks	number
PlayerModifierEmblemSituationalVetQuestCelerity	numArtifactsRequired	number
PlayerModifierEmblemSituationalVetQuestCelerity	createContextObject	unknown
PlayerModifierEmblemSituationalVetQuestFlying	type	string
PlayerModifierEmblemSituationalVetQuestFlying	type	string
PlayerModifierEmblemSituationalVetQuestFlying	activeInHand	boolean
PlayerModifierEmblemSituationalVetQuestFlying	activeInDeck	boolean
PlayerModifierEmblemSituationalVetQuestFlying	activeInSignatureCards	boolean
PlayerModifierEmblemSituationalVetQuestFlying	activeOnBoard	boolean
PlayerModifierEmblemSituationalVetQuestFlying	maxStacks	number
PlayerModifierEmblemSituationalVetQuestFlying	numArtifactsRequired	number
PlayerModifierEmblemSituationalVetQuestFlying	createContextObject	unknown
PlayerModifierEmblemSituationalVetQuestFrenzy	type	string
PlayerModifierEmblemSituationalVetQuestFrenzy	type	string
PlayerModifierEmblemSituationalVetQuestFrenzy	activeInHand	boolean
PlayerModifierEmblemSituationalVetQuestFrenzy	activeInDeck	boolean
PlayerModifierEmblemSituationalVetQuestFrenzy	activeInSignatureCards	boolean
PlayerModifierEmblemSituationalVetQuestFrenzy	activeOnBoard	boolean
PlayerModifierEmblemSituationalVetQuestFrenzy	maxStacks	number
PlayerModifierEmblemSituationalVetQuestFrenzy	numArtifactsRequired	number
PlayerModifierEmblemSituationalVetQuestFrenzy	createContextObject	unknown
PlayerModifierEmblemSummonWatch	type	string
PlayerModifierEmblemSummonWatch	type	string
PlayerModifierEmblemSummonWatchAbyssUndyingQuest	type	string
PlayerModifierEmblemSummonWatchAbyssUndyingQuest	type	string
PlayerModifierEmblemSummonWatchAbyssUndyingQuest	maxStacks	number
PlayerModifierEmblemSummonWatchAbyssUndyingQuest	modifiersContextObjects	null
PlayerModifierEmblemSummonWatchAbyssUndyingQuest	createContextObject	unknown
PlayerModifierEmblemSummonWatchFromHandMagmarBuffQuest	type	string
PlayerModifierEmblemSummonWatchFromHandMagmarBuffQuest	type	string
PlayerModifierEmblemSummonWatchFromHandMagmarBuffQuest	maxStacks	number
PlayerModifierEmblemSummonWatchFromHandMagmarBuffQuest	modifiersContextObjects	null
PlayerModifierEmblemSummonWatchFromHandMagmarBuffQuest	createContextObject	unknown
PlayerModifierEmblemSummonWatchSingletonQuest	type	string
PlayerModifierEmblemSummonWatchSingletonQuest	type	string
PlayerModifierEmblemSummonWatchSingletonQuest	maxStacks	number
PlayerModifierEmblemSummonWatchSingletonQuest	modifiersContextObjects	null
PlayerModifierEmblemSummonWatchSingletonQuest	createContextObject	unknown
PlayerModifierEmblemSummonWatchSonghaiMeltdownQuest	type	string
PlayerModifierEmblemSummonWatchSonghaiMeltdownQuest	type	string
PlayerModifierEmblemSummonWatchSonghaiMeltdownQuest	maxStacks	number
PlayerModifierEmblemSummonWatchVanarTokenQuest	type	string
PlayerModifierEmblemSummonWatchVanarTokenQuest	type	string
PlayerModifierEmblemSummonWatchVanarTokenQuest	maxStacks	number
PlayerModifierEmblemSummonWatchVanarTokenQuest	modifiersContextObjects	null
PlayerModifierEmblemSummonWatchVanarTokenQuest	createContextObject	unknown
PlayerModifierEndTurnRespawnEntityAnywhere	type	string
PlayerModifierEndTurnRespawnEntityAnywhere	type	string
PlayerModifierEndTurnRespawnEntityAnywhere	isHiddenToUI	boolean
PlayerModifierEndTurnRespawnEntityAnywhere	durationEndTurn	number
PlayerModifierEndTurnRespawnEntityAnywhere	cardDataOrIndexToSpawn	null
PlayerModifierEndTurnRespawnEntityAnywhere	createContextObject	unknown
PlayerModifierEndTurnRespawnEntityWithBuff	type	string
PlayerModifierEndTurnRespawnEntityWithBuff	type	string
PlayerModifierEndTurnRespawnEntityWithBuff	isHiddenToUI	boolean
PlayerModifierEndTurnRespawnEntityWithBuff	durationEndTurn	number
PlayerModifierEndTurnRespawnEntityWithBuff	cardDataOrIndexToSpawn	null
PlayerModifierEndTurnRespawnEntityWithBuff	createContextObject	unknown
PlayerModifierEndTurnWatchRevertBBS	type	string
PlayerModifierEndTurnWatchRevertBBS	type	string
PlayerModifierEndTurnWatchRevertBBS	bbsToRevertTo	null
PlayerModifierEndTurnWatchRevertBBS	createContextObject	unknown
PlayerModifierFlashReincarnation	type	string
PlayerModifierFlashReincarnation	type	string
PlayerModifierFlashReincarnation	damageAmount	number
PlayerModifierFriendlyAttackWatch	type	string
PlayerModifierFriendlyAttackWatch	type	string
PlayerModifierFriendlyAttackWatch	modifierName	string
PlayerModifierFriendlyAttackWatch	description	string
PlayerModifierManaModifier	type	string
PlayerModifierManaModifier	type	string
PlayerModifierManaModifier	bonusMana	number
PlayerModifierManaModifier	costChange	number
PlayerModifierManaModifier	auraIncludeAlly	boolean
PlayerModifierManaModifier	auraIncludeBoard	boolean
PlayerModifierManaModifier	auraIncludeEnemy	boolean
PlayerModifierManaModifier	auraIncludeGeneral	boolean
PlayerModifierManaModifier	auraIncludeHand	boolean
PlayerModifierManaModifier	auraIncludeSelf	boolean
PlayerModifierManaModifier	auraIncludeSignatureCards	boolean
PlayerModifierManaModifier	createContextObject	unknown
PlayerModifierManaModifier	createCostChangeContextObject	unknown
PlayerModifierManaModifier	createBonusManaContextObject	unknown
PlayerModifierManaModifierNextCard	type	string
PlayerModifierManaModifierNextCard	type	string
PlayerModifierManaModifierOncePerTurn	type	string
PlayerModifierManaModifierOncePerTurn	type	string
PlayerModifierManaModifierSingleUse	type	string
PlayerModifierManaModifierSingleUse	type	string
PlayerModifierMechazorBuildProgress	type	string
PlayerModifierMechazorBuildProgress	type	string
PlayerModifierMechazorBuildProgress	isKeyworded	boolean
PlayerModifierMechazorBuildProgress	keywordDefinition	unknown
PlayerModifierMechazorBuildProgress	modifierName	unknown
PlayerModifierMechazorBuildProgress	isHiddenToUI	boolean
PlayerModifierMechazorBuildProgress	createContextObject	unknown
PlayerModifierMechazorBuildProgress	followupConditionIsMechazorComplete	unknown
PlayerModifierMechazorSummoned	type	string
PlayerModifierMechazorSummoned	type	string
PlayerModifierMechazorSummoned	modifierName	string
PlayerModifierMechazorSummoned	description	string
PlayerModifierMechazorSummoned	isRemovable	boolean
PlayerModifierMyDeathwatchDrawCard	type	string
PlayerModifierMyDeathwatchDrawCard	type	string
PlayerModifierMyDeathwatchDrawCard	createContextObject	unknown
PlayerModifierOpponentSummonWatch	type	string
PlayerModifierOpponentSummonWatch	type	string
PlayerModifierOpponentSummonWatchSwapGeneral	type	string
PlayerModifierOpponentSummonWatchSwapGeneral	type	string
PlayerModifierOpponentSummonWatchSwapGeneral	modifierName	string
PlayerModifierOpponentSummonWatchSwapGeneral	description	string
PlayerModifierOpponentSummonWatchSwapGeneral	fxResource	array
PlayerModifierOpponentSummonWatchSwapGeneral	createContextObject	unknown
PlayerModifierPreventSpellDamage	type	string
PlayerModifierPreventSpellDamage	type	string
PlayerModifierPreventSpellDamage	modifierName	string
PlayerModifierPreventSpellDamage	description	string
PlayerModifierPreventSpellDamage	maxStacks	number
PlayerModifierPreventSpellDamage	isAura	boolean
PlayerModifierPreventSpellDamage	auraIncludeAlly	boolean
PlayerModifierPreventSpellDamage	auraIncludeBoard	boolean
PlayerModifierPreventSpellDamage	auraIncludeEnemy	boolean
PlayerModifierPreventSpellDamage	auraIncludeGeneral	boolean
PlayerModifierPreventSpellDamage	auraIncludeHand	boolean
PlayerModifierPreventSpellDamage	auraIncludeSelf	boolean
PlayerModifierPreventSpellDamage	modifiersContextObjects	array
PlayerModifierReplaceCardModifier	type	string
PlayerModifierReplaceCardModifier	type	string
PlayerModifierReplaceCardModifier	createContextObject	unknown
PlayerModifierSignatureCardAlwaysReady	type	string
PlayerModifierSignatureCardAlwaysReady	type	string
PlayerModifierSpellDamageModifier	type	string
PlayerModifierSpellDamageModifier	type	string
PlayerModifierSpellDamageModifier	spellDamageChange	null
PlayerModifierSpellDamageModifier	spellDamageMultiplier	null
PlayerModifierSpellWatch	type	string
PlayerModifierSpellWatch	type	string
PlayerModifierSpellWatchHollowVortex	type	string
PlayerModifierSpellWatchHollowVortex	type	string
PlayerModifierSpellWatchHollowVortex	isHiddenToUI	boolean
PlayerModifierSpellWatchHollowVortex	manaCostAddition	number
PlayerModifierSpellWatchHollowVortex	createContextObject	unknown
PlayerModifierSpellWatchSpawnNeutralEntity	type	string
PlayerModifierSpellWatchSpawnNeutralEntity	type	string
PlayerModifierSpellWatchSpawnNeutralEntity	createContextObject	unknown
PlayerModifierSummonWatch	type	string
PlayerModifierSummonWatch	type	string
PlayerModifierSummonWatchApplyModifiers	type	string
PlayerModifierSummonWatchApplyModifiers	type	string
PlayerModifierSummonWatchApplyModifiers	createContextObject	unknown
PlayerModifierSummonWatchFromActionBar	type	string
PlayerModifierSummonWatchFromActionBar	type	string
PlayerModifierSummonWatchIfFlyingDrawFlyingMinion	type	string
PlayerModifierSummonWatchIfFlyingDrawFlyingMinion	type	string
PlayerModifierTeamAlwaysBackstabbed	type	string
PlayerModifierTeamAlwaysBackstabbed	type	string
PlayerModifierTeamAlwaysBackstabbed	isHiddenToUI	boolean
PlayerModifierTeamAlwaysBackstabbed	maxStacks	number
PlayerModifierTeamAlwaysBackstabbed	isAura	boolean
PlayerModifierTeamAlwaysBackstabbed	auraIncludeAlly	boolean
PlayerModifierTeamAlwaysBackstabbed	auraIncludeBoard	boolean
PlayerModifierTeamAlwaysBackstabbed	auraIncludeEnemy	boolean
PlayerModifierTeamAlwaysBackstabbed	auraIncludeGeneral	boolean
PlayerModifierTeamAlwaysBackstabbed	auraIncludeHand	boolean
PlayerModifierTeamAlwaysBackstabbed	auraIncludeSelf	boolean
PlayerModifierTeamAlwaysBackstabbed	modifiersContextObjects	null
PlayerModifierTeamAlwaysBackstabbed	createContextObject	unknown
FactionProgression	winXP	number
FactionProgression	lossXP	number
FactionProgression	winsBeforeLVLTenGiveFullLvlOfXp	boolean
FactionProgression	maxLevel	number
FactionProgression	levelXPTable	unknown
FactionProgression	0	number
FactionProgression	1	number
FactionProgression	2	number
FactionProgression	3	number
FactionProgression	4	number
FactionProgression	5	number
FactionProgression	6	number
FactionProgression	7	number
FactionProgression	8	number
FactionProgression	9	number
FactionProgression	10	number
FactionProgression	11	number
FactionProgression	12	number
FactionProgression	13	number
FactionProgression	14	number
FactionProgression	15	number
FactionProgression	16	number
FactionProgression	17	number
FactionProgression	18	number
FactionProgression	19	number
FactionProgression	20	number
FactionProgression	21	number
FactionProgression	22	number
FactionProgression	23	number
FactionProgression	24	number
FactionProgression	25	number
FactionProgression	26	number
FactionProgression	27	number
FactionProgression	28	number
FactionProgression	29	number
FactionProgression	30	number
FactionProgression	31	number
FactionProgression	32	number
FactionProgression	33	number
FactionProgression	34	number
FactionProgression	35	number
FactionProgression	36	number
FactionProgression	37	number
FactionProgression	38	number
FactionProgression	39	number
FactionProgression	40	number
FactionProgression	41	number
FactionProgression	42	number
FactionProgression	43	number
FactionProgression	44	number
FactionProgression	45	number
FactionProgression	46	number
FactionProgression	47	number
FactionProgression	48	number
FactionProgression	49	number
FactionProgression	50	number
FactionProgression	51	number
FactionProgression	levelRewardsTable	unknown
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
FactionProgression	count	number
FactionProgression	cards	array
