rsx_key	frameDelay	framePrefix
neutralMercGrenadierBreathing	0.14	neutral_mercgrenadier_breathing_
neutralMercGrenadierDeath	0.08	neutral_mercgrenadier_death_
neutralMercGrenadierHit	0.08	neutral_mercgrenadier_hit_
neutralMercGrenadierIdle	0.08	neutral_mercgrenadier_idle_
neutralMercGrenadierProjectile	0.08	neutral_mercgrenadier_projectile_
neutralMercGrenadierRun	0.08	neutral_mercgrenadier_run_
neutralMercMelee01Attack	0.08	neutral_mercmelee1_attack_
neutralMercMelee01Breathing	0.12	neutral_mercmelee1_breathing_
neutralMercMelee01Damage	0.08	neutral_mercmelee1_hit_
neutralMercMelee01Death	0.08	neutral_mercmelee1_death_
neutralMercMelee01Idle	0.08	neutral_mercmelee1_idle_
neutralMercMelee01Run	0.08	neutral_mercmelee1_run_
neutralMercMelee02Attack	0.08	neutral_mercmelee2_attack_
neutralMercMelee02Breathing	0.12	neutral_mercmelee2_breathing_
neutralMercMelee02Damage	0.08	neutral_mercmelee2_hit_
neutralMercMelee02Death	0.08	neutral_mercmelee2_death_
neutralMercMelee02Idle	0.08	neutral_mercmelee2_idle_
neutralMercMelee02Run	0.08	neutral_mercmelee2_run_
neutralMercMelee03Attack	0.08	neutral_mercmelee3_attack_
neutralMercMelee03Breathing	0.12	neutral_mercmelee3_breathing_
neutralMercMelee03Damage	0.08	neutral_mercmelee3_hit_
neutralMercMelee03Death	0.08	neutral_mercmelee3_death_
neutralMercMelee03Idle	0.08	neutral_mercmelee3_idle_
neutralMercMelee03Run	0.08	neutral_mercmelee3_run_
neutralMercMelee04Attack	0.08	neutral_mercmelee4_attack_
neutralMercMelee04Breathing	0.12	neutral_mercmelee4_breathing_
neutralMercMelee04Damage	0.08	neutral_mercmelee4_hit_
neutralMercMelee04Death	0.08	neutral_mercmelee4_death_
neutralMercMelee04Idle	0.08	neutral_mercmelee4_idle_
neutralMercMelee04Run	0.08	neutral_mercmelee4_run_
neutralMercPirateAttack	0.08	neutral_mercpirate_attack_
neutralMercPirateBeastAttack	0.08	neutral_mercpiratebeast_attack_
neutralMercPirateBeastBreathing	0.12	neutral_mercpiratebeast_breathing_
neutralMercPirateBeastDeath	0.08	neutral_mercpiratebeast_death_
neutralMercPirateBeastHit	0.08	neutral_mercpiratebeast_hit_
neutralMercPirateBeastIdle	0.08	neutral_mercpiratebeast_idle_
neutralMercPirateBeastRun	0.08	neutral_mercpiratebeast_run_
neutralMercPirateBreathing	0.13	neutral_mercpirate_breathing_
neutralMercPirateDeath	0.08	neutral_mercpirate_death_
neutralMercPirateHit	0.08	neutral_mercpirate_hit_
neutralMercPirateIdle	0.08	neutral_mercpirate_idle_
neutralMercPirateRun	0.08	neutral_mercpirate_run_
neutralMercRanged01Attack	0.08	neutral_mercranged1_attack_
neutralMercRanged01Breathing	0.12	neutral_mercranged1_breathing_
neutralMercRanged01Damage	0.08	neutral_mercranged1_hit_
neutralMercRanged01Death	0.08	neutral_mercranged1_death_
neutralMercRanged01Idle	0.08	neutral_mercranged1_idle_
neutralMercRanged01Projectile	0.08	neutral_mercranged1_projectile_
neutralMercRanged01Run	0.08	neutral_mercranged1_run_
neutralMetaltoothAttack	0.08	neutral_metaltooth_attack_
neutralMetaltoothBreathing	0.12	neutral_metaltooth_breathing_
neutralMetaltoothDeath	0.08	neutral_metaltooth_death_
neutralMetaltoothHit	0.08	neutral_metaltooth_hit_
neutralMetaltoothIdle	0.08	neutral_metaltooth_idle_
neutralMetaltoothRun	0.08	neutral_metaltooth_run_
neutralMindwarperAttack	0.08	neutral_mercmindwarper_attack_
neutralMindwarperBreathing	0.13	neutral_mercmindwarper_breathing_
neutralMindwarperDeath	0.08	neutral_mercmindwarper_death_
neutralMindwarperHit	0.08	neutral_mercmindwarper_hit_
neutralMindwarperIdle	0.08	neutral_mercmindwarper_idle_
neutralMindwarperRun	0.08	neutral_mercmindwarper_run_
neutralMiniJaxAttack	0.08	neutral_minijax_attack_
neutralMiniJaxBreathing	0.13	neutral_minijax_breathing_
neutralMiniJaxDeath	0.08	neutral_minijax_death_
neutralMiniJaxHit	0.08	neutral_minijax_hit_
neutralMiniJaxIdle	0.08	neutral_minijax_idle_
neutralMiniJaxProjectile	0.08	neutral_minijax_projectile_
neutralMiniJaxRun	0.08	neutral_minijax_run_
neutralMirkbloodDevourerAttack	0.08	neutral_beastmirkwooddevourer_attack_
neutralMirkbloodDevourerBreathing	0.13	neutral_beastmirkwooddevourer_breathing_
neutralMirkbloodDevourerDeath	0.08	neutral_beastmirkwooddevourer_death_
neutralMirkbloodDevourerHit	0.08	neutral_beastmirkwooddevourer_hit_
neutralMirkbloodDevourerIdle	0.08	neutral_beastmirkwooddevourer_idle_
neutralMirkbloodDevourerRun	0.08	neutral_beastmirkwooddevourer_run_
neutralMirrormancerAttack	0.08	neutral_mirrormancer_attack_
neutralMirrormancerBreathing	0.12	neutral_mirrormancer_breathing_
neutralMirrormancerDeath	0.08	neutral_mirrormancer_death_
neutralMirrormancerHit	0.08	neutral_mirrormancer_hit_
neutralMirrormancerIdle	0.08	neutral_mirrormancer_idle_
neutralMirrormancerRun	0.08	neutral_mirrormancer_run_
neutralMoebiusAttack	0.08	neutral_moebius_attack_
neutralMoebiusBreathing	0.13	neutral_moebius_breathing_
neutralMoebiusDeath	0.08	neutral_moebius_death_
neutralMoebiusHit	0.08	neutral_moebius_hit_
neutralMoebiusIdle	0.08	neutral_moebius_idle_
neutralMoebiusRun	0.08	neutral_moebius_run_
neutralMogwaiAttack	0.08	neutral_mogwai_attack_
neutralMogwaiBreathing	0.1	neutral_mogwai_breathing_
neutralMogwaiDeath	0.08	neutral_mogwai_death_
neutralMogwaiHit	0.08	neutral_mogwai_hit_
neutralMogwaiIdle	0.08	neutral_mogwai_idle_
neutralMogwaiRun	0.08	neutral_mogwai_run_
neutralMoltenGolemAttack	0.08	neutral_moltengolem_attack_
neutralMoltenGolemBreathing	0.12	neutral_moltengolem_breathing_
neutralMoltenGolemDeath	0.08	neutral_moltengolem_death_
neutralMoltenGolemHit	0.08	neutral_moltengolem_hit_
neutralMoltenGolemIdle	0.08	neutral_moltengolem_idle_
neutralMoltenGolemRun	0.08	neutral_moltengolem_run_
neutralMoonlitSorcAttack	0.08	neutral_moonlitsorcerer_attack_
neutralMoonlitSorcBreathing	0.12	neutral_moonlitsorcerer_breathing_
neutralMoonlitSorcDeath	0.08	neutral_moonlitsorcerer_death_
neutralMoonlitSorcHit	0.08	neutral_moonlitsorcerer_hit_
neutralMoonlitSorcIdle	0.08	neutral_moonlitsorcerer_idle_
neutralMoonlitSorcRun	0.08	neutral_moonlitsorcerer_run_
neutralMysteryAttack	0.08	neutral_mystery_attack_
neutralMysteryBreathing	0.14	neutral_mystery_breathing_
neutralMysteryDeath	0.08	neutral_mystery_death_
neutralMysteryHit	0.08	neutral_mystery_hit_
neutralMysteryIdle	0.08	neutral_mystery_idle_
neutralMysteryRun	0.08	neutral_mystery_run_
neutralNeedlerAttack	0.08	neutral_mercneedler_attack_
neutralNeedlerBreathing	0.14	neutral_mercneedler_breathing_
neutralNeedlerDeath	0.08	neutral_mercneedler_death_
neutralNeedlerHit	0.08	neutral_mercneedler_hit_
neutralNeedlerIdle	0.08	neutral_mercneedler_idle_
neutralNeedlerRun	0.08	neutral_mercneedler_run_
neutralNightWatcherAttack	0.08	neutral_nightwatcher_attack_
neutralNightWatcherBreathing	0.1	neutral_nightwatcher_breathing_
neutralNightWatcherDeath	0.08	neutral_nightwatcher_death_
neutralNightWatcherHit	0.08	neutral_nightwatcher_hit_
neutralNightWatcherIdle	0.08	neutral_nightwatcher_idle_
neutralNightWatcherRun	0.08	neutral_nightwatcher_run_
neutralNipAttack	0.08	neutral_nip_attack_
neutralNipBreathing	0.12	neutral_nip_breathing_
neutralNipDeath	0.08	neutral_nip_death_
neutralNipHit	0.08	neutral_nip_hit_
neutralNipIdle	0.08	neutral_nip_idle_
neutralNipRun	0.08	neutral_nip_run_
neutralOculusAttack	0.08	neutral_monsteroculus_attack_
neutralOculusBreathing	0.13	neutral_monsteroculus_breathing_
neutralOculusDeath	0.08	neutral_monsteroculus_death_
neutralOculusHit	0.08	neutral_monsteroculus_hit_
neutralOculusIdle	0.08	neutral_monsteroculus_idle_
neutralOculusRun	0.08	neutral_monsteroculus_run_
neutralOniAttack	0.08	neutral_oni_attack_
neutralOniBreathing	0.09	neutral_oni_breathing_
neutralOniDeath	0.08	neutral_oni_death_
neutralOniHit	0.08	neutral_oni_hit_
neutralOniIdle	0.08	neutral_oni_idle_
neutralOniRun	0.08	neutral_oni_run_
neutralOverpowererAttack	0.08	neutral_masteroftheseven_attack_
neutralOverpowererBreathing	0.12	neutral_masteroftheseven_breathing_
neutralOverpowererDeath	0.08	neutral_masteroftheseven_death_
neutralOverpowererHit	0.08	neutral_masteroftheseven_hit_
neutralOverpowererIdle	0.08	neutral_masteroftheseven_idle_
neutralOverpowererRun	0.08	neutral_masteroftheseven_run_
neutralOwlScholarAttack	0.08	neutral_owlshadescholar_attack_
neutralOwlScholarBreathing	0.12	neutral_owlshadescholar_breathing_
neutralOwlScholarDeath	0.08	neutral_owlshadescholar_death_
neutralOwlScholarHit	0.08	neutral_owlshadescholar_hit_
neutralOwlScholarIdle	0.08	neutral_owlshadescholar_idle_
neutralOwlScholarRun	0.08	neutral_owlshadescholar_run_
neutralOwlbeastMageAttack	0.08	neutral_mercowlbearmage_attack_
neutralOwlbeastMageBreathing	0.14	neutral_mercowlbearmage_breathing_
neutralOwlbeastMageDeath	0.08	neutral_mercowlbearmage_death_
neutralOwlbeastMageHit	0.08	neutral_mercowlbearmage_hit_
neutralOwlbeastMageIdle	0.08	neutral_mercowlbearmage_idle_
neutralOwlbeastMageRun	0.08	neutral_mercowlbearmage_run_
neutralPaddoAttack	0.08	neutral_paddo_attack_
neutralPaddoBreathing	0.14	neutral_paddo_breathing_
neutralPaddoDeath	0.08	neutral_paddo_death_
neutralPaddoHit	0.08	neutral_paddo_hit_
neutralPaddoIdle	0.08	neutral_paddo_idle_
neutralPaddoRun	0.08	neutral_paddo_run_
neutralPandoraAttack	0.08	neutral_pandora_attack_
neutralPandoraBreathing	0.13	neutral_pandora_breathing_
neutralPandoraDeath	0.08	neutral_pandora_death_
neutralPandoraHit	0.08	neutral_pandora_hit_
neutralPandoraIdle	0.08	neutral_pandora_idle_
neutralPandoraMinionCelerityAttack	0.08	neutral_pandoraminioncelerity_attack_
neutralPandoraMinionCelerityBreathing	0.13	neutral_pandoraminioncelerity_breathing_
neutralPandoraMinionCelerityDeath	0.08	neutral_pandoraminioncelerity_death_
neutralPandoraMinionCelerityHit	0.08	neutral_pandoraminioncelerity_hit_
neutralPandoraMinionCelerityIdle	0.08	neutral_pandoraminioncelerity_idle_
neutralPandoraMinionCelerityRun	0.08	neutral_pandoraminioncelerity_run_
neutralPandoraMinionFlyAttack	0.08	neutral_pandoraminionfly_attack_
neutralPandoraMinionFlyBreathing	0.13	neutral_pandoraminionfly_breathing_
neutralPandoraMinionFlyDeath	0.08	neutral_pandoraminionfly_death_
neutralPandoraMinionFlyHit	0.08	neutral_pandoraminionfly_hit_
neutralPandoraMinionFlyIdle	0.08	neutral_pandoraminionfly_idle_
neutralPandoraMinionFlyRun	0.08	neutral_pandoraminionfly_run_
neutralPandoraMinionFrenzyAttack	0.08	neutral_pandoraminionfrenzy_attack_
neutralPandoraMinionFrenzyBreathing	0.13	neutral_pandoraminionfrenzy_breathing_
neutralPandoraMinionFrenzyDeath	0.08	neutral_pandoraminionfrenzy_death_
neutralPandoraMinionFrenzyHit	0.08	neutral_pandoraminionfrenzy_hit_
neutralPandoraMinionFrenzyIdle	0.08	neutral_pandoraminionfrenzy_idle_
neutralPandoraMinionFrenzyRun	0.08	neutral_pandoraminionfrenzy_run_
neutralPandoraMinionProvokeAttack	0.08	neutral_pandoraminionprovoke_attack_
neutralPandoraMinionProvokeBreathing	0.13	neutral_pandoraminionprovoke_breathing_
neutralPandoraMinionProvokeDeath	0.08	neutral_pandoraminionprovoke_death_
neutralPandoraMinionProvokeHit	0.08	neutral_pandoraminionprovoke_hit_
neutralPandoraMinionProvokeIdle	0.08	neutral_pandoraminionprovoke_idle_
neutralPandoraMinionProvokeRun	0.08	neutral_pandoraminionprovoke_run_
neutralPandoraMinionRushAttack	0.08	neutral_pandoraminionrush_attack_
neutralPandoraMinionRushBreathing	0.13	neutral_pandoraminionrush_breathing_
neutralPandoraMinionRushDeath	0.08	neutral_pandoraminionrush_death_
neutralPandoraMinionRushHit	0.08	neutral_pandoraminionrush_hit_
neutralPandoraMinionRushIdle	0.08	neutral_pandoraminionrush_idle_
neutralPandoraMinionRushRun	0.08	neutral_pandoraminionrush_run_
neutralPandoraRun	0.08	neutral_pandora_run_
neutralPartyElfAttack	0.08	neutral_partyelf_attack_
neutralPartyElfBreathing	0.09	neutral_partyelf_breathing_
neutralPartyElfDeath	0.08	neutral_partyelf_death_
neutralPartyElfHit	0.08	neutral_partyelf_hit_
neutralPartyElfIdle	0.08	neutral_partyelf_idle_
neutralPartyElfRun	0.08	neutral_partyelf_run_
neutralPhaseHoundAttack	0.08	neutral_beastphasehound_attack_
neutralPhaseHoundBreathing	0.13	neutral_beastphasehound_breathing_
neutralPhaseHoundDeath	0.08	neutral_beastphasehound_death_
neutralPhaseHoundHit	0.08	neutral_beastphasehound_hit_
neutralPhaseHoundIdle	0.08	neutral_beastphasehound_idle_
neutralPhaseHoundRun	0.08	neutral_beastphasehound_run_
neutralPiercingMantisAttack	0.08	neutral_monstershreddingmantis_attack_
neutralPiercingMantisBreathing	0.14	neutral_monstershreddingmantis_breathing_
neutralPiercingMantisDeath	0.08	neutral_monstershreddingmantis_death_
neutralPiercingMantisHit	0.08	neutral_monstershreddingmantis_hit_
neutralPiercingMantisIdle	0.08	neutral_monstershreddingmantis_idle_
neutralPiercingMantisRun	0.08	neutral_monstershreddingmantis_run_
neutralPrimusShieldmasterAttack	0.08	neutral_primusshieldmaster_attack_
neutralPrimusShieldmasterBreathing	0.14	neutral_primusshieldmaster_breathing_
neutralPrimusShieldmasterDeath	0.08	neutral_primusshieldmaster_death_
neutralPrimusShieldmasterHit	0.08	neutral_primusshieldmaster_hit_
neutralPrimusShieldmasterIdle	0.08	neutral_primusshieldmaster_idle_
neutralPrimusShieldmasterRun	0.08	neutral_primusshieldmaster_run_
neutralPrismaticiIlusionistAttack	0.08	neutral_prismaticillusionist_attack_
neutralPrismaticiIlusionistBreathing	0.14	neutral_prismaticillusionist_breathing_
neutralPrismaticiIlusionistDeath	0.08	neutral_prismaticillusionist_death_
neutralPrismaticiIlusionistHit	0.08	neutral_prismaticillusionist_hit_
neutralPrismaticiIlusionistIdle	0.08	neutral_prismaticillusionist_idle_
neutralPrismaticiIlusionistRun	0.08	neutral_prismaticillusionist_run_
neutralProjectOmegaAttack	0.08	neutral_thecollective_attack_
neutralProjectOmegaBreathing	0.12	neutral_thecollective_breathing_
neutralProjectOmegaDeath	0.08	neutral_thecollective_death_
neutralProjectOmegaHit	0.08	neutral_thecollective_hit_
neutralProjectOmegaIdle	0.08	neutral_thecollective_idle_
neutralProjectOmegaRun	0.08	neutral_thecollective_run_
neutralProngbokAttack	0.08	neutral_prongbok_attack_
neutralProngbokBreathing	0.12	neutral_prongbok_breathing_
neutralProngbokDeath	0.08	neutral_prongbok_death_
neutralProngbokHit	0.08	neutral_prongbok_hit_
neutralProngbokIdle	0.08	neutral_prongbok_idle_
neutralProngbokRun	0.08	neutral_prongbok_run_
neutralProphetWhitePalmAttack	0.08	neutral_prophetwhitepalm_attack_
neutralProphetWhitePalmBreathing	0.1	neutral_prophetwhitepalm_breathing_
neutralProphetWhitePalmDeath	0.08	neutral_prophetwhitepalm_death_
neutralProphetWhitePalmHit	0.08	neutral_prophetwhitepalm_hit_
neutralProphetWhitePalmIdle	0.08	neutral_prophetwhitepalm_idle_
neutralProphetWhitePalmRun	0.08	neutral_prophetwhitepalm_run_
neutralPurgatosAttack	0.08	neutral_purgatos_attack_
neutralPurgatosBreathing	0.1	neutral_purgatos_breathe_
neutralPurgatosDeath	0.08	neutral_purgatos_death_
neutralPurgatosHit	0.08	neutral_purgatos_hit_
neutralPurgatosIdle	0.08	neutral_purgatos_idle_
neutralPurgatosRun	0.08	neutral_purgatos_run_
neutralPutridDreadflayerAttack	0.08	neutral_monsterputridmindflayer_attack_
neutralPutridDreadflayerBreathing	0.12	neutral_monsterputridmindflayer_breathing_
neutralPutridDreadflayerDeath	0.08	neutral_monsterputridmindflayer_death_
neutralPutridDreadflayerHit	0.08	neutral_monsterputridmindflayer_hit_
neutralPutridDreadflayerIdle	0.08	neutral_monsterputridmindflayer_idle_
neutralPutridDreadflayerRun	0.08	neutral_monsterputridmindflayer_run_
neutralQuahogAttack	0.08	neutral_quahog_attack_
neutralQuahogBreathing	0.09	neutral_quahog_breathing_
neutralQuahogDeath	0.08	neutral_quahog_death_
neutralQuahogHit	0.08	neutral_quahog_hit_
neutralQuahogIdle	0.08	neutral_quahog_idle_
neutralQuahogRun	0.08	neutral_quahog_run_
neutralQuartermasterGaujAttack	0.08	neutral_quartermastergauj_attack_
neutralQuartermasterGaujBreathing	0.1	neutral_quartermastergauj_breathing_
neutralQuartermasterGaujDeath	0.08	neutral_quartermastergauj_death_
neutralQuartermasterGaujHit	0.08	neutral_quartermastergauj_hit_
neutralQuartermasterGaujIdle	0.08	neutral_quartermastergauj_idle_
neutralQuartermasterGaujRun	0.08	neutral_quartermastergauj_run_
neutralRawrAttack	0.08	neutral_rawr_attack_
neutralRawrBreathing	0.09	neutral_rawr_breathing_
neutralRawrDeath	0.08	neutral_rawr_death_
neutralRawrHit	0.08	neutral_rawr_hit_
neutralRawrIdle	0.08	neutral_rawr_idle_
neutralRawrRun	0.08	neutral_rawr_run_
neutralRazorcragGolemAttack	0.08	neutral_razorcraggolem_attack_
neutralRazorcragGolemBreathing	0.09	neutral_razorcraggolem_breathing_
neutralRazorcragGolemDeath	0.08	neutral_razorcraggolem_death_
neutralRazorcragGolemHit	0.08	neutral_razorcraggolem_hit_
neutralRazorcragGolemIdle	0.08	neutral_razorcraggolem_idle_
neutralRazorcragGolemRun	0.08	neutral_razorcraggolem_run_
neutralRedSynjaAttack	0.08	neutral_monsterredsynja_attack_
neutralRedSynjaBreathing	0.14	neutral_monsterredsynja_breathing_
neutralRedSynjaDeath	0.08	neutral_monsterredsynja_death_
neutralRedSynjaHit	0.08	neutral_monsterredsynja_hit_
neutralRedSynjaIdle	0.08	neutral_monsterredsynja_idle_
neutralRedSynjaRun	0.08	neutral_monsterredsynja_run_
neutralRedsteelMinosAttack	0.08	neutral_contentiousbrute_attack_
neutralRedsteelMinosBreathing	0.12	neutral_contentiousbrute_breathing_
neutralRedsteelMinosDeath	0.08	neutral_contentiousbrute_death_
neutralRedsteelMinosHit	0.08	neutral_contentiousbrute_hit_
neutralRedsteelMinosIdle	0.08	neutral_contentiousbrute_idle_
neutralRedsteelMinosRun	0.08	neutral_contentiousbrute_run_
neutralReplicantAttack	0.08	neutral_replicator_attack_
neutralReplicantBreathing	0.12	neutral_replicator_breathing_
neutralReplicantDeath	0.08	neutral_replicator_death_
neutralReplicantHit	0.08	neutral_replicator_hit_
neutralReplicantIdle	0.08	neutral_replicator_idle_
neutralReplicantRun	0.08	neutral_replicator_run_
neutralRoboRXAttack	0.08	neutral_buildcommon_attack_
neutralRoboRXBreathing	0.12	neutral_buildcommon_breathing_
neutralRoboRXDeath	0.08	neutral_buildcommon_death_
neutralRoboRXHit	0.08	neutral_buildcommon_hit_
neutralRoboRXIdle	0.08	neutral_buildcommon_idle_
neutralRoboRXRun	0.08	neutral_buildcommon_run_
neutralRokAttack	0.08	neutral_rok_attack_
neutralRokBreathing	0.09	neutral_rok_breathing_
neutralRokDeath	0.08	neutral_rok_death_
neutralRokHit	0.08	neutral_rok_hit_
neutralRokIdle	0.08	neutral_rok_idle_
neutralRokRun	0.08	neutral_rok_run_
neutralRookAttack	0.08	neutral_rook_attack_
neutralRookBreathing	0.11	neutral_rook_breathing_
neutralRookDeath	0.08	neutral_rook_death_
neutralRookHit	0.08	neutral_rook_hit_
neutralRookIdle	0.08	neutral_rook_idle_
neutralRookRun	0.08	neutral_rook_run_
neutralRubyRifterAttack	0.08	neutral_rubyrifter_attack_
neutralRubyRifterBreathing	0.1	neutral_rubyrifter_breathing_
neutralRubyRifterDeath	0.08	neutral_rubyrifter_death_
neutralRubyRifterHit	0.08	neutral_rubyrifter_hit_
neutralRubyRifterIdle	0.08	neutral_rubyrifter_idle_
neutralRubyRifterRun	0.08	neutral_rubyrifter_run_
neutralSaiAttack	0.08	neutral_sai_attack_
neutralSaiBreathing	0.12	neutral_sai_breathing_
neutralSaiDeath	0.08	neutral_sai_death_
neutralSaiHit	0.08	neutral_sai_hit_
neutralSaiIdle	0.08	neutral_sai_idle_
neutralSaiRun	0.08	neutral_sai_run_
neutralSanguinarAttack	0.08	neutral_dagona_attack_
neutralSanguinarBreathing	0.09	neutral_dagona_breathing_
neutralSanguinarDeath	0.08	neutral_dagona_death_
neutralSanguinarHit	0.08	neutral_dagona_hit_
neutralSanguinarIdle	0.08	neutral_dagona_idle_
neutralSanguinarRun	0.08	neutral_dagona_run_
neutralSapphireSeerAttack	0.08	neutral_sapphireseer_attack_
neutralSapphireSeerBreathing	0.1	neutral_sapphireseer_breathing_
neutralSapphireSeerDeath	0.08	neutral_sapphireseer_death_
neutralSapphireSeerHit	0.08	neutral_sapphireseer_hit_
neutralSapphireSeerIdle	0.08	neutral_sapphireseer_idle_
neutralSapphireSeerRun	0.08	neutral_sapphireseer_run_
neutralSarlacPrimeAttack	0.08	neutral_sarlacmk2_attack_
neutralSarlacPrimeBreathing	0.1	neutral_sarlacmk2_breathing_
neutralSarlacPrimeDeath	0.08	neutral_sarlacmk2_death_
neutralSarlacPrimeHit	0.08	neutral_sarlacmk2_hit_
neutralSarlacPrimeIdle	0.08	neutral_sarlacmk2_idle_
neutralSarlacPrimeRun	0.08	neutral_sarlacmk2_run_
neutralScarzigAttack	0.08	neutral_scarzig_attack_
neutralScarzigBreathing	0.12	neutral_scarzig_breathing_
neutralScarzigDeath	0.08	neutral_scarzig_death_
neutralScarzigHit	0.08	neutral_scarzig_hit_
neutralScarzigIdle	0.08	neutral_scarzig_idle_
neutralScarzigRun	0.08	neutral_scarzig_run_
neutralSerpentiAttack	0.08	neutral_serpenti_attack_
neutralSerpentiBreathing	0.12	neutral_serpenti_breathing_
neutralSerpentiDeath	0.08	neutral_serpenti_death_
neutralSerpentiHit	0.08	neutral_serpenti_hit_
neutralSerpentiIdle	0.08	neutral_serpenti_idle_
neutralSerpentiRun	0.08	neutral_serpenti_run_
