unit_folder	event_type	sound_file
neutral_rok	attackDamage	sfx_neutral_golembloodshard_attack_impact
neutral_rok	death	sfx_neutral_golembloodshard_death
neutral_rok	receiveDamage	sfx_neutral_golembloodshard_hit
neutral_rok	walk	sfx_neutral_ladylocke_attack_impact
neutral_rook	apply	sfx_summonlegendary
neutral_rook	attack	sfx_neutral_rook_attack_swing
neutral_rook	attackDamage	sfx_neutral_rook_attack_impact
neutral_rook	death	sfx_neutral_rook_death
neutral_rook	receiveDamage	sfx_neutral_rook_hit
neutral_rook	walk	sfx_unit_physical_4
neutral_rubyrifter	apply	sfx_spell_fractalreplication
neutral_rubyrifter	attack	sfx_spell_entropicdecay
neutral_rubyrifter	attackDamage	sfx_f1_elyxstormblade_attack_impact
neutral_rubyrifter	death	sfx_f1_elyxstormblade_death
neutral_rubyrifter	receiveDamage	sfx_f1_elyxstormblade_hit
neutral_rubyrifter	walk	sfx_unit_run_charge_4
neutral_saberspinemk2	apply	sfx_unit_deploy_1
neutral_saberspinemk2	attack	sfx_f6_boreanbear_attack_swing
neutral_saberspinemk2	attackDamage	sfx_neutral_beastsaberspinetiger_attack_impact
neutral_saberspinemk2	death	sfx_neutral_beastsaberspinetiger_death
neutral_saberspinemk2	receiveDamage	sfx_neutral_beastsaberspinetiger_hit
neutral_saberspinemk2	walk	sfx_neutral_ladylocke_attack_impact
neutral_sai	apply	sfx_spell_diretidefrenzy
neutral_sai	attack	sfx_neutral_sai_attack_swing
neutral_sai	attackDamage	sfx_neutral_sai_attack_impact
neutral_sai	death	sfx_neutral_sai_death
neutral_sai	receiveDamage	sfx_neutral_sai_hit
neutral_sai	walk	sfx_spell_polymorph
neutral_sapphireseer	apply	sfx_spell_diretidefrenzy
neutral_sapphireseer	attack	sfx_neutral_spiritscribe_attack_swing
neutral_sapphireseer	attackDamage	sfx_neutral_spiritscribe_impact
neutral_sapphireseer	death	sfx_neutral_spiritscribe_death
neutral_sapphireseer	receiveDamage	sfx_neutral_spiritscribe_hit
neutral_sapphireseer	walk	sfx_neutral_ubo_attack_swing
neutral_sarlacmk2	apply	sfx_neutral_luxignis_death
neutral_sarlacmk2	attack	sfx_f6_frostwyvern_attack_swing
neutral_sarlacmk2	attackDamage	sfx_neutral_beastphasehound_attack_impact
neutral_sarlacmk2	death	sfx_f6_frostwyvern_death
neutral_sarlacmk2	receiveDamage	sfx_neutral_beastphasehound_hit
neutral_sarlacmk2	walk	sfx_neutral_arakiheadhunter_hit
neutral_scarzig	apply	sfx_unit_deploy_3
neutral_scarzig	attack	sfx_neutral_beastphasehound_attack_swing
neutral_scarzig	attackDamage	sfx_neutral_beastphasehound_attack_impact
neutral_scarzig	death	sfx_neutral_beastphasehound_death
neutral_scarzig	receiveDamage	sfx_neutral_beastphasehound_hit
neutral_scarzig	walk	sfx_neutral_ladylocke_attack_impact
neutral_serpenti	apply	sfx_unit_deploy
neutral_serpenti	attack	sfx_neutral_serpenti_attack_swing
neutral_serpenti	attackDamage	sfx_neutral_serpenti_attack_impact
neutral_serpenti	death	sfx_neutral_serpenti_death
neutral_serpenti	receiveDamage	sfx_neutral_serpenti_hit
neutral_serpenti	walk	sfx_neutral_ladylocke_attack_impact
neutral_shadow1	apply	sfx_f4_blacksolus_death
neutral_shadow1	attack	sfx_f4_crawler_attack_swing
neutral_shadow1	attackDamage	sfx_f4_crawler_hit
neutral_shadow1	death	sfx_f4_crawler_death
neutral_shadow1	receiveDamage	sfx_f4_crawler_attack_impact
neutral_shadow1	walk	sfx_neutral_ladylocke_attack_impact
neutral_shadow2	apply	sfx_neutral_luxignis_death
neutral_shadow2	attack	sfx_f6_frostwyvern_attack_swing
neutral_shadow2	attackDamage	sfx_neutral_beastphasehound_attack_impact
neutral_shadow2	death	sfx_f6_frostwyvern_death
neutral_shadow2	receiveDamage	sfx_neutral_beastphasehound_hit
neutral_shadow2	walk	sfx_neutral_arakiheadhunter_hit
neutral_shadow3	apply	sfx_neutral_luxignis_death
neutral_shadow3	attack	sfx_f6_frostwyvern_attack_swing
neutral_shadow3	attackDamage	sfx_neutral_beastphasehound_attack_impact
neutral_shadow3	death	sfx_f6_frostwyvern_death
neutral_shadow3	receiveDamage	sfx_neutral_beastphasehound_hit
neutral_shadow3	walk	sfx_neutral_arakiheadhunter_hit
neutral_shadowcaster	apply	sfx_unit_deploy
neutral_shadowcaster	attack	sfx_f1_silverguardsquire_attack_swing
neutral_shadowcaster	attackDamage	sfx_f1_silverguardsquire_attack_impact
neutral_shadowcaster	death	sfx_f1_silverguardsquire_death
neutral_shadowcaster	receiveDamage	sfx_f1_silverguardsquire_hit
neutral_shadowcaster	walk	sfx_neutral_ladylocke_attack_impact
neutral_shadowranged	apply	sfx_neutral_luxignis_death
neutral_shadowranged	attack	sfx_f6_frostwyvern_attack_swing
neutral_shadowranged	attackDamage	sfx_neutral_beastphasehound_attack_impact
neutral_shadowranged	death	sfx_f6_frostwyvern_death
neutral_shadowranged	receiveDamage	sfx_neutral_beastphasehound_hit
neutral_shadowranged	walk	sfx_neutral_arakiheadhunter_hit
neutral_shirodogdragon	apply	sfx_neutral_prophetofthewhite_hit
neutral_shirodogdragon	attack	sfx_neutral_spiritscribe_attack_swing
neutral_shirodogdragon	attackDamage	sfx_neutral_spiritscribe_impact
neutral_shirodogdragon	death	sfx_neutral_spiritscribe_death
neutral_shirodogdragon	receiveDamage	sfx_neutral_spiritscribe_hit
neutral_shirodogdragon	walk	sfx_neutral_songweaver_attack_swing
neutral_shuffler	apply	sfx_summonlegendary
neutral_shuffler	attack	sfx_neutral_windstopper_attack_impact
neutral_shuffler	attackDamage	sfx_neutral_spelljammer_attack_impact
neutral_shuffler	death	sfx_neutral_windstopper_death
neutral_shuffler	receiveDamage	sfx_f6_icedryad_hit
neutral_shuffler	walk	sfx_spell_icepillar_melt
neutral_silhouettetracer	apply	sfx_unit_deploy_3
neutral_silhouettetracer	attack	sfx_f3_dunecaster_attack_swing
neutral_silhouettetracer	attackDamage	sfx_f3_dunecaster_impact
neutral_silhouettetracer	death	sfx_f3_dunecaster_death
neutral_silhouettetracer	receiveDamage	sfx_f3_dunecaster_hit
neutral_silhouettetracer	walk	sfx_neutral_ladylocke_attack_impact
neutral_silverbeak	apply	sfx_spell_fractalreplication
neutral_silverbeak	attack	sfx_spell_blindscorch
neutral_silverbeak	attackDamage	sfx_f2_lanternfox_attack_impact
neutral_silverbeak	death	sfx_f6_draugarlord_death
neutral_silverbeak	receiveDamage	sfx_f1_oserix_hit
neutral_silverbeak	walk	sfx_neutral_ubo_attack_swing
neutral_silvermech	apply	sfx_spell_fractalreplication
neutral_silvermech	attack	sfx_spell_entropicdecay
neutral_silvermech	attackDamage	sfx_f1_elyxstormblade_attack_impact
neutral_silvermech	death	sfx_f1_elyxstormblade_death
neutral_silvermech	receiveDamage	sfx_f1_elyxstormblade_hit
neutral_silvermech	walk	sfx_unit_run_charge_4
neutral_singletonmythron	apply	sfx_ui_booster_packexplode
neutral_singletonmythron	attack	sfx_neutral_dancingblades_attack_swing
neutral_singletonmythron	attackDamage	sfx_neutral_golemdragonbone_impact
neutral_singletonmythron	death	sfx_neutral_golemdragonbone_death
neutral_singletonmythron	receiveDamage	sfx_neutral_dancingblades_hit
neutral_singletonmythron	walk	sfx_neutral_ladylocke_attack_impact
neutral_sinistersilhouette	apply	sfx_unit_deploy_3
neutral_sinistersilhouette	attack	sfx_neutral_beastphasehound_attack_swing
neutral_sinistersilhouette	attackDamage	sfx_neutral_beastphasehound_attack_impact
neutral_sinistersilhouette	death	sfx_neutral_beastphasehound_death
neutral_sinistersilhouette	receiveDamage	sfx_neutral_beastphasehound_hit
neutral_sinistersilhouette	walk	sfx_neutral_ladylocke_attack_impact
neutral_sister	apply	sfx_summonlegendary
neutral_sister	attack	sfx_f1_sunriser_attack_swing
neutral_sister	attackDamage	sfx_f1_sunriser_attack_impact
neutral_sister	death	sfx_neutral_spiritscribe_death
neutral_sister	receiveDamage	sfx_f1_sunriser_hit_noimpact
neutral_sister	walk	sfx_neutral_ladylocke_attack_impact
neutral_skywing	apply	sfx_spell_fractalreplication
neutral_skywing	attack	sfx_spell_blindscorch
neutral_skywing	attackDamage	sfx_f2_lanternfox_attack_impact
neutral_skywing	death	sfx_f6_draugarlord_death
neutral_skywing	receiveDamage	sfx_f2_jadeogre_hit
neutral_skywing	walk	sfx_neutral_ubo_attack_swing
neutral_soboro	apply	sfx_spell_diretidefrenzy
neutral_soboro	attack	sfx_neutral_sunelemental_death
neutral_soboro	attackDamage	sfx_f2_lanternfox_death
neutral_soboro	death	sfx_neutral_daggerkiri_death
neutral_soboro	receiveDamage	sfx_neutral_swornavenger_hit
neutral_soboro	walk	sfx_neutral_komodocharger_hit
neutral_sol	apply	sfx_spell_diretidefrenzy
neutral_sol	attack	sfx_neutral_spelljammer_attack_swing
neutral_sol	attackDamage	sfx_neutral_spelljammer_attack_impact
neutral_sol	death	sfx_f6_voiceofthewind_death
neutral_sol	receiveDamage	sfx_neutral_spelljammer_hit
neutral_sol	walk	sfx_f6_voiceofthewind_attack_swing
neutral_spelljammer	apply	sfx_summonlegendary
neutral_spelljammer	attack	sfx_neutral_spelljammer_attack_swing
neutral_spelljammer	attackDamage	sfx_neutral_spelljammer_attack_impact
neutral_spelljammer	death	sfx_neutral_spelljammer_death
neutral_spelljammer	receiveDamage	sfx_neutral_spelljammer_hit
neutral_spelljammer	walk	sfx_neutral_ladylocke_attack_impact
neutral_spellsammermk2	apply	sfx_summonlegendary
neutral_spellsammermk2	attack	sfx_neutral_spelljammer_attack_swing
neutral_spellsammermk2	attackDamage	sfx_neutral_spelljammer_attack_impact
neutral_spellsammermk2	death	sfx_neutral_spelljammer_death
neutral_spellsammermk2	receiveDamage	sfx_neutral_spelljammer_hit
neutral_spellsammermk2	walk	sfx_neutral_ladylocke_attack_impact
neutral_spellspark	apply	sfx_unit_deploy_1
neutral_spellspark	attack	sfx_neutral_firespitter_attack_swing
neutral_spellspark	attackDamage	sfx_neutral_firespitter_attack_impact
neutral_spellspark	death	sfx_neutral_firespitter_death
neutral_spellspark	receiveDamage	sfx_neutral_firespitter_hit
neutral_spellspark	walk	sfx_neutral_ladylocke_attack_impact
neutral_spiritscribe	apply	sfx_spell_diretidefrenzy
neutral_spiritscribe	attack	sfx_neutral_spiritscribe_attack_swing
neutral_spiritscribe	attackDamage	sfx_neutral_spiritscribe_impact
neutral_spiritscribe	death	sfx_neutral_spiritscribe_death
neutral_spiritscribe	receiveDamage	sfx_neutral_spiritscribe_hit
neutral_spiritscribe	walk	sfx_neutral_sai_attack_impact
neutral_sunelemental	apply	sfx_spell_blindscorch
neutral_sunelemental	attack	sfx_neutral_sunelemental_attack_swing
neutral_sunelemental	attackDamage	sfx_neutral_sunelemental_impact
neutral_sunelemental	death	sfx_neutral_sunelemental_death
neutral_sunelemental	receiveDamage	sfx_neutral_sunelemental_hit
neutral_sunelemental	walk	sfx_neutral_sunelemental_impact
neutral_sunsetparagon	apply	sfx_ui_booster_packexplode
neutral_sunsetparagon	attack	sfx_neutral_keeperofthevale_attack_swing
neutral_sunsetparagon	attackDamage	sfx_neutral_keeperofthevale_impact
neutral_sunsetparagon	death	sfx_neutral_firestarter_death
neutral_sunsetparagon	receiveDamage	sfx_neutral_keeperofthevale_hit
neutral_sunsetparagon	walk	sfx_neutral_ladylocke_attack_impact
neutral_sunsteeldefender	apply	sfx_spell_immolation_b
neutral_sunsteeldefender	attack	sfx_f1_ironcliffeguardian_attack_swing
neutral_sunsteeldefender	attackDamage	sfx_f1_ironcliffeguardian_attack_impact
neutral_sunsteeldefender	death	sfx_f1_ironcliffeguardian_death
neutral_sunsteeldefender	receiveDamage	sfx_f1_ironcliffeguardian_hit
neutral_sunsteeldefender	walk	sfx_unit_run_charge_4
neutral_superdoxx	apply	sfx_summonlegendary
neutral_superdoxx	attack	sfx_neutral_beastsaberspinetiger_attack_swing
neutral_superdoxx	attackDamage	sfx_neutral_beastsaberspinetiger_attack_impact
neutral_superdoxx	death	sfx_neutral_beastsaberspinetiger_death
neutral_superdoxx	receiveDamage	sfx_neutral_beastsaberspinetiger_hit
neutral_superdoxx	walk	sfx_neutral_arakiheadhunter_hit
neutral_superscarzig	apply	sfx_unit_deploy
neutral_superscarzig	attack	sfx_f6_waterelemental_attack_swing
neutral_superscarzig	attackDamage	sfx_neutral_golemdragonbone_impact
neutral_superscarzig	death	sfx_neutral_golemdragonbone_death
neutral_superscarzig	receiveDamage	sfx_neutral_golemdragonbone_hit
neutral_superscarzig	walk	sfx_unit_physical_4
neutral_swordofakrane	apply	sfx_unit_deploy_3
neutral_swordofakrane	attack	sfx_f1_sunriser_attack_swing
neutral_swordofakrane	attackDamage	sfx_f1_sunriser_attack_impact
neutral_swordofakrane	death	sfx_neutral_dancingblades_death
neutral_swordofakrane	receiveDamage	sfx_f1_sunriser_hit_noimpact
neutral_swordofakrane	walk	sfx_neutral_ladylocke_attack_impact
neutral_syvrel	apply	sfx_ui_booster_packexplode
neutral_syvrel	attack	sfx_neutral_syvrel_attack_swing
neutral_syvrel	attackDamage	sfx_neutral_syvrel_attack_impact
neutral_syvrel	death	sfx_neutral_syvrel_death
neutral_syvrel	receiveDamage	sfx_neutral_syvrel_hit
neutral_syvrel	walk	sfx_neutral_ladylocke_attack_impact
neutral_taura	apply	sfx_summonlegendary
neutral_taura	attack	sfx_neutral_khymera_attack_swing
neutral_taura	attackDamage	sfx_neutral_khymera_impact
neutral_taura	death	sfx_neutral_khymera_death
neutral_taura	receiveDamage	sfx_neutral_khymera_hit
neutral_taura	walk	sfx_neutral_rook_hit
neutral_tethermancer	apply	sfx_spell_diretidefrenzy
neutral_tethermancer	attack	sfx_neutral_spiritscribe_attack_swing
neutral_tethermancer	attackDamage	sfx_neutral_spiritscribe_impact
neutral_tethermancer	death	sfx_neutral_spiritscribe_death
neutral_tethermancer	receiveDamage	sfx_neutral_spiritscribe_hit
neutral_tethermancer	walk	sfx_neutral_ubo_attack_swing
neutral_thecollective	apply	sfx_unit_deploy_1
neutral_thecollective	attack	sfx_f4_juggernaut_attack_swing
neutral_thecollective	attackDamage	sfx_f4_juggernaut_attack_impact
neutral_thecollective	death	sfx_f4_juggernaut_death
neutral_thecollective	receiveDamage	sfx_f4_juggernaut_hit
neutral_thecollective	walk	sfx_unit_run_charge_4
neutral_thegreatprotector	apply	sfx_spell_immolation_b
neutral_thegreatprotector	attack	sfx_f1_ironcliffeguardian_attack_swing
neutral_thegreatprotector	attackDamage	sfx_f1_ironcliffeguardian_attack_impact
neutral_thegreatprotector	death	sfx_f1_ironcliffeguardian_death
neutral_thegreatprotector	receiveDamage	sfx_f1_ironcliffeguardian_hit
neutral_thegreatprotector	walk	sfx_unit_run_charge_4
neutral_thescientist	apply	sfx_spell_fractalreplication
neutral_thescientist	attack	sfx_neutral_prophetofthewhite_attack_swing
neutral_thescientist	attackDamage	sfx_neutral_alcuinloremaster_attack_impact
neutral_thescientist	death	sfx_neutral_alcuinloremaster_death
neutral_thescientist	receiveDamage	sfx_neutral_alcuinloremaster_hit
neutral_thescientist	walk	sfx_unit_run_magical_3
neutral_thunderhorn	apply	sfx_unit_deploy
neutral_thunderhorn	attack	sfx_f6_seismicelemental_attack_impact
neutral_thunderhorn	attackDamage	sfx_f2_lanternfox_death
neutral_thunderhorn	death	sfx_f2_lanternfox_death
neutral_thunderhorn	receiveDamage	sfx_neutral_golembloodshard_hit
neutral_thunderhorn	walk	sfx_neutral_arakiheadhunter_hit
neutral_timekeeper	apply	sfx_ui_booster_packexplode
neutral_timekeeper	attack	sfx_spell_entropicdecay
neutral_timekeeper	attackDamage	sfx_f3_dunecaster_impact
neutral_timekeeper	death	sfx_neutral_spelljammer_death
neutral_timekeeper	receiveDamage	sfx_f3_dunecaster_hit
neutral_timekeeper	walk	sfx_unit_run_magical_4
neutral_tombstone	apply	sfx_unit_deploy
neutral_tombstone	attack	sfx_neutral_golembloodshard_attack_swing
neutral_tombstone	attackDamage	sfx_neutral_golembloodshard_attack_impact
neutral_tombstone	death	sfx_neutral_golembloodshard_death
neutral_tombstone	receiveDamage	sfx_neutral_golembloodshard_hit
neutral_tombstone	walk	sfx_neutral_ladylocke_attack_impact
neutral_tribalcaster	apply	sfx_unit_deploy
neutral_tribalcaster	attack	sfx_neutral_bloodtearalchemist_attack_swing
neutral_tribalcaster	attackDamage	sfx_neutral_bloodtearalchemist_attack_impact
neutral_tribalcaster	death	sfx_neutral_bloodtearalchemist_death
neutral_tribalcaster	receiveDamage	sfx_neutral_bloodtearalchemist_hit
neutral_tribalcaster	walk	sfx_neutral_ladylocke_attack_impact
neutral_tribalmelee1	apply	sfx_neutral_luxignis_death
neutral_tribalmelee1	attack	sfx_f6_frostwyvern_attack_swing
neutral_tribalmelee1	attackDamage	sfx_neutral_beastphasehound_attack_impact
neutral_tribalmelee1	death	sfx_f6_frostwyvern_death
neutral_tribalmelee1	receiveDamage	sfx_neutral_beastphasehound_hit
neutral_tribalmelee1	walk	sfx_neutral_arakiheadhunter_hit
neutral_tribalmelee2	apply	sfx_unit_deploy
neutral_tribalmelee2	attack	sfx_f1_silverguardsquire_attack_swing
neutral_tribalmelee2	attackDamage	sfx_f1_silverguardsquire_attack_impact
neutral_tribalmelee2	death	sfx_f1_silverguardsquire_death
neutral_tribalmelee2	receiveDamage	sfx_f1_silverguardsquire_hit
neutral_tribalmelee2	walk	sfx_neutral_ladylocke_attack_impact
neutral_tribalmelee3	apply	sfx_unit_deploy
neutral_tribalmelee3	attack	sfx_f1_silverguardsquire_attack_swing
neutral_tribalmelee3	attackDamage	sfx_f1_silverguardsquire_attack_impact
neutral_tribalmelee3	death	sfx_f1_silverguardsquire_death
neutral_tribalmelee3	receiveDamage	sfx_f1_silverguardsquire_hit
neutral_tribalmelee3	walk	sfx_neutral_ladylocke_attack_impact
neutral_tribalmelee4	apply	sfx_neutral_luxignis_death
neutral_tribalmelee4	attack	sfx_f6_frostwyvern_attack_swing
neutral_tribalmelee4	attackDamage	sfx_neutral_beastphasehound_attack_impact
neutral_tribalmelee4	death	sfx_f6_frostwyvern_death
neutral_tribalmelee4	receiveDamage	sfx_neutral_beastphasehound_hit
neutral_tribalmelee4	walk	sfx_neutral_arakiheadhunter_hit
neutral_tribalranged1	apply	sfx_unit_deploy_1
neutral_tribalranged1	attack	sfx_neutral_valehunter_attack_swing
neutral_tribalranged1	attackDamage	sfx_neutral_valehunter_attack_impact
neutral_tribalranged1	death	sfx_neutral_valehunter_death
neutral_tribalranged1	receiveDamage	sfx_neutral_valehunter_hit
neutral_tribalranged1	walk	sfx_neutral_ladylocke_attack_impact
neutral_tribalranged2	apply	sfx_neutral_luxignis_death
neutral_tribalranged2	attack	sfx_f6_frostwyvern_attack_swing
neutral_tribalranged2	attackDamage	sfx_neutral_beastphasehound_attack_impact
neutral_tribalranged2	death	sfx_f6_frostwyvern_death
neutral_tribalranged2	receiveDamage	sfx_neutral_beastphasehound_hit
neutral_tribalranged2	walk	sfx_neutral_arakiheadhunter_hit
neutral_trinitywing	apply	sfx_unit_deploy_2
neutral_trinitywing	attack	sfx_spell_blindscorch
neutral_trinitywing	attackDamage	sfx_f2_lanternfox_attack_impact
neutral_trinitywing	death	sfx_f6_draugarlord_death
neutral_trinitywing	receiveDamage	sfx_f2_jadeogre_hit
neutral_trinitywing	walk	sfx_neutral_ladylocke_attack_impact
neutral_ubo	apply	sfx_neutral_ubo_hit
neutral_ubo	attack	sfx_neutral_ubo_attack_swing
neutral_ubo	attackDamage	sfx_neutral_ubo_attack_impact
neutral_ubo	death	sfx_neutral_ubo_death
neutral_ubo	receiveDamage	sfx_neutral_ubo_hit
neutral_ubo	walk	sfx_spell_tranquility
neutral_unseven	apply	sfx_summonlegendary
neutral_unseven	attack	sfx_f2_chakriavatar_attack_swing
neutral_unseven	attackDamage	sfx_neutral_arakiheadhunter_impact
neutral_unseven	death	sfx_f2_mage4winds_death
neutral_unseven	receiveDamage	sfx_neutral_arakiheadhunter_hit
neutral_unseven	walk	sfx_neutral_ladylocke_attack_impact
neutral_veteranflamewing	apply	sfx_spell_fractalreplication
neutral_veteranflamewing	attack	sfx_spell_blindscorch
neutral_veteranflamewing	attackDamage	sfx_f2_lanternfox_attack_impact
neutral_veteranflamewing	death	sfx_f6_draugarlord_death
neutral_veteranflamewing	receiveDamage	sfx_f1_oserix_hit
neutral_veteranflamewing	walk	sfx_neutral_ubo_attack_swing
neutral_vex	apply	sfx_neutral_luxignis_death
neutral_vex	attack	sfx_neutral_spelljammer_attack_swing
neutral_vex	attackDamage	sfx_neutral_spelljammer_attack_impact
neutral_vex	death	sfx_f6_voiceofthewind_death
